ticker,weight,beta,beta_contribution,component_contribution,percentage_contribution
BX,-0.001940182801681773,1.51204488603996,-0.002933643483265607,7.401014889312585e-05,0.00663601802595201
GE,0.00130179837336385,1.0854200984631044,0.0014129981185956994,7.382618678564245e-05,0.0066195233170558716
AMKR,-0.0017237111213651787,2.0235862248176812,-0.0034880780807596138,7.292004179252853e-05,0.006538275074776108
UPS,-0.0017550427091272511,0.7780524193301045,-0.0013655152258641185,7.234838292328465e-05,0.006487018069922952
ORCL,-0.0013593932248923437,1.391418050402571,-0.0018914842707101686,7.166573885772937e-05,0.0064258097303629864
XMTR,0.0006158542939887408,1.5761681536000702,0.0009706899254429083,7.163341386417291e-05,0.006422911354354593
HUBS,0.0014468166971402757,1.4266738708945441,0.0020641355777839764,7.155217718733412e-05,0.006415627379657433
FBIN,-0.0010058307463717922,1.2462345486536623,-0.0012535010262266267,7.12606392701682e-05,0.006389487034008956
CSTM,-0.0009530093232270903,1.4912481854564692,-0.0014211734239854962,7.091534869295696e-05,0.006358527030160376
AVTR,-0.00042238572604330556,1.1620924729201698,-0.0004908512729038464,7.029314096846178e-05,0.006302737631849625
DELL,0.0018823846748185896,1.7782982587484875,0.003347441389524736,7.02155617262808e-05,0.006295781595991676
NWSA,0.002520049743563527,0.7890042642823709,0.001988329993875318,6.995324518222608e-05,0.006272261344500678
NVST,-0.0010690069433659328,1.2744898334608226,-0.0013624384812189107,6.910263997550727e-05,0.0061959930006427865
MCD,0.0023401489172650562,0.16780077030981005,0.0003926787909567444,6.817202923522178e-05,0.006112551070852903
BG,-0.0014463646438928742,0.4485611520263114,-0.0006487829909147133,6.800876203144774e-05,0.006097911941983484
BH/A,-0.001102159120867654,0.4253018398524928,-0.0004687503019152192,6.776075610143574e-05,0.006075674831982811
SAIA,-0.0005242060996321607,1.5081630734383193,-0.0007905882823363534,6.73743794990018e-05,0.006041030906292833
CHWY,0.0007964021727633474,0.7090134674571372,0.000564659866001339,6.726697952497655e-05,0.006031401035602429
CNA,0.0015679930594068826,0.41230969274407014,0.0006464987365488862,6.671292020657257e-05,0.00598172207022587
TREE,-0.0005707353283996758,1.2276144376600167,-0.000700642929226073,6.668255999243935e-05,0.0059789998634573
SMR,-0.0012194320826291547,2.246398809646581,-0.0027393307788629844,6.659113673822408e-05,0.005970802523335207
DHI,-0.0006638201145948911,0.5641748689808457,-0.00037451062617842263,6.493870567119401e-05,0.005822639568504654
TSN,0.002449012612706729,0.27018012850150713,0.0006616745424029158,6.346583230598989e-05,0.005690576407605555
AROC,0.001521500220846282,1.2416642021078845,0.001889192357724069,6.342146342015688e-05,0.005686598132590807
BAP,0.0017383806100588562,0.5773375484037923,0.0010036323996040688,6.313383209173486e-05,0.005660808065839377
SIGI,0.00137795034206651,0.38776630200243384,0.0005343227084861193,6.26230655873121e-05,0.005615010890977636
TTWO,0.000996009840143746,0.5743988401563064,0.0005721068969628358,6.223980968755309e-05,0.005580646778793159
PR,-0.0019590115999865293,1.3556564786835328,-0.002655746767337932,6.223832270135957e-05,0.005580513450224954
WSM,-0.000867630112717616,1.39852327977532,-0.001213400910869671,6.180082872471399e-05,0.005541286155608133
NEM,0.0008447956002709695,0.49466235289604743,0.00041788857934626654,6.158595403495737e-05,0.0055220197126152285
STRL,0.0009158903845574782,1.6907519884904652,0.001548543488929853,6.0996144896475064e-05,0.005469135288879076
BAC,0.0020125016644565305,0.97545807809206,0.001963111005767839,6.0735603448892723e-05,0.0054457741989674645
MAS,-0.0011102831866132714,0.9858060718609303,-0.0010945239068484653,6.067193575229966e-05,0.005440065522676696
MTZ,0.0014800686503283898,1.5413599693111346,0.0022813185694485396,6.044656243889401e-05,0.005419857735059783
ROCK,-0.0007719121108639725,1.1846288415250126,-0.0009144293496519149,5.9739227216334505e-05,0.005356435496927633
CARR,-0.0012251027725257281,1.0729857313093554,-0.0013145177943076373,5.9657397552961744e-05,0.005349098352909948
PK,-0.0009349124091359524,1.2962937393374296,-0.0012119211027918086,5.9546128769622226e-05,0.0053391215907630015
KTOS,-0.0012022624849952197,1.0675806092477949,-0.0012835121162069645,5.8700615518474335e-05,0.005263309810085449
SPSC,-0.0006911332432367804,1.0201303113197964,-0.0007050459705865973,5.852693922955465e-05,0.0052477373649385565
IRM,0.002515715051932719,0.9941739405728656,0.0025010583465384225,5.850894112766597e-05,0.005246123589931312
ISRG,0.0012359287863648362,1.1881286286708281,0.0014684423740784537,5.800961815488406e-05,0.00520135248356673
JJSF,-0.0008303082304454787,0.0996546822612127,-8.274410288391395e-05,5.769150771091416e-05,0.0051728295489152105
COIN,-0.0008939019349210039,2.0823480114087385,-0.001861414916577176,5.694858609387704e-05,0.005106216505754779
IEX,-0.0012308596479533032,0.885131126158247,-0.0010894721863356507,5.631798601363073e-05,0.005049674618428973
JCI,0.0010699922123433502,1.0833522675402323,0.001159178489492558,5.627626076205194e-05,0.00504593338123711
RH,-0.0005043344832542481,2.742263568691944,-0.001383018079863202,5.606138340000054e-05,0.0050266666986365765
ACMR,-0.000587768171138956,1.804151283084968,-0.0010604227001168524,5.54817573142987e-05,0.004974695324297311
STZ,-0.001409503990606643,0.41076537335026836,-0.0005789754329402309,5.541923395458174e-05,0.004969089253395819
CNX,0.0016433860052419637,0.43595875491227026,0.0007164485166855361,5.478113201389123e-05,0.004911874722089688
WST,0.0016746097395517064,0.5770067121910434,0.0009662610600218296,5.468279120589769e-05,0.0049030571290393865
AXSM,0.000614371802014721,0.562602721644954,0.0003456472479153968,5.463230378411592e-05,0.00489853024392919
NRG,0.0008666455022373182,1.6597343294192801,0.0014384012915000905,5.4450560715930395e-05,0.004882234502134203
OLED,-0.0010981828013055233,1.596357744742353,-0.0017530926200069246,5.4200072121030024e-05,0.004859774787407043
ARW,-0.0014197289029898653,1.0213067769487185,-0.001449978750053519,5.406295436798269e-05,0.004847480313007132
ON,-0.0007141469516392823,1.9379113634484197,-0.0013839534927538141,5.392056417031645e-05,0.00483471309212508
PHM,-0.0006470543272919727,0.7427467857334412,-0.0004805975217910268,5.365064793076984e-05,0.004810511424409008
CSW,-0.000907983617571604,1.2989792616958669,-0.0011794518891851044,5.307112236571112e-05,0.004758549063114705
ABBV,0.0021203548070259717,0.41719163194168407,0.0008845942822385597,5.290561829631691e-05,0.00474370936877151
TRV,0.0009472216427806994,0.4384519360089069,0.0004153111631067349,5.2660389907190174e-05,0.004721721303147292
PPL,0.0018883069146273586,0.1897784612258714,0.00035835998058015303,5.254936331321396e-05,0.004711766256575907
MAN,-0.0008395019007817852,0.9637466160709514,-0.0008090671160635771,5.203683960164714e-05,0.004665811524156754
MIDD,-0.0007323621225444336,1.2481581044983028,-0.000914103718681414,5.171000619491183e-05,0.004636506457067769
STT,0.00209389921671192,1.106134442312966,0.002316134042337196,5.131579913782353e-05,0.004601160424450364
CNC,0.0008868317690503687,0.14673470692384016,0.00013012899972235655,5.0928497658299374e-05,0.004566433570930429
NVR,-0.0006448118570818674,0.4887282930569477,-0.00031513779825450156,5.08556690712281e-05,0.0045599034960172235
XP,0.0016027002998673008,0.7577927489648539,0.0012145146660032377,5.0671143167904984e-05,0.004543358235143941
AZO,0.0013047563074873214,0.13419996388614916,0.00017509824934502387,5.0540263585727254e-05,0.004531623097739817
PDFS,-0.0005945141969599338,1.5309586839239435,-0.0009101766725518804,5.02192818991227e-05,0.00450284271707359
RMD,-0.0018775238762824575,0.6244858779248456,-0.0011724871462051095,4.9830046749372584e-05,0.0044679424836771425
WM,0.0015885400258583392,0.20343315494036418,0.00032316170920940966,4.961925805855532e-05,0.00444904240614926
CRM,0.0017825352863946719,1.022387729086755,0.001822442203474057,4.9376827784584886e-05,0.004427305229665162
COLM,-0.0007500575839742811,1.064694936824032,-0.0007985825119838832,4.9291992342853214e-05,0.004419698576672423
