Date,Port,ticker,shares,price
1/29/2026,US_live_port,HSTM,-187,21.96
1/29/2026,US_live_port,AME,-801,226.62
1/29/2026,US_live_port,OGE,5352,43.48
1/29/2026,US_live_port,MDLZ,-11155,57.31
1/29/2026,US_live_port,ENSG,108,170.06
1/29/2026,US_live_port,USPH,-44,82.36
1/29/2026,US_live_port,VNO,-10462,31.79
1/29/2026,US_live_port,CME,-1416,289.83
1/29/2026,US_live_port,CAR,-140,115.67
1/29/2026,US_live_port,AXP,1016,358.5
1/29/2026,US_live_port,SNA,-183,366.63
1/29/2026,US_live_port,GOOG,-605,338.66
1/29/2026,US_live_port,PTGX,8,79.73
1/29/2026,US_live_port,CLB,-2116,19.64
1/29/2026,US_live_port,GD,757,349.95
1/29/2026,US_live_port,PEP,-3494,148.69
1/29/2026,US_live_port,JACK,-38,20.59
1/29/2026,US_live_port,VISN,-11356,18.46
1/29/2026,US_live_port,TNL,833,70.22
1/29/2026,US_live_port,GSAT,949,64.65
1/29/2026,US_live_port,RPM,-1069,107.76
1/29/2026,US_live_port,MSFT,-451,433.5
1/29/2026,US_live_port,ROIV,4529,22.02
1/29/2026,US_live_port,SYF,-5800,73.37
1/29/2026,US_live_port,PFS,1836,22.22
1/29/2026,US_live_port,USNA,8488,21.68
1/29/2026,US_live_port,ALV,2182,126.43
1/29/2026,US_live_port,BLDR,-534,115.23
1/29/2026,US_live_port,PLD,947,130.41
1/29/2026,US_live_port,VICI,1393,28.11
1/29/2026,US_live_port,CPT,1990,109
1/29/2026,US_live_port,FHB,-1958,27.57
1/29/2026,US_live_port,BCO,1151,126.63
1/29/2026,US_live_port,SF,3689,83.0467
1/29/2026,US_live_port,FDS,-530,252.79
1/29/2026,US_live_port,ADBE,-222,291.65
1/29/2026,US_live_port,EYE,-799,26.54
1/29/2026,US_live_port,ADM,878,66.92
1/29/2026,US_live_port,FCF,-4223,17.8
1/29/2026,US_live_port,LUMN,-13958,8.93
1/29/2026,US_live_port,FRT,2992,100.59
1/29/2026,US_live_port,RGEN,-1618,156.37
1/29/2026,US_live_port,ADT,1045,8.08
1/29/2026,US_live_port,TEAM,555,120.38
1/29/2026,US_live_port,BCPC,-2327,170.76
1/29/2026,US_live_port,SHW,-537,354.58
1/29/2026,US_live_port,TXT,3509,87.82
1/29/2026,US_live_port,KNSL,-371,395.28
1/29/2026,US_live_port,SYBT,1576,66.94
1/29/2026,US_live_port,CAG,-3776,17.83
1/29/2026,US_live_port,BY,-8709,31.84
1/29/2026,US_live_port,VVV,-973,32.56
1/29/2026,US_live_port,REZI,923,33.65
1/29/2026,US_live_port,CECO,-3027,70.13
1/29/2026,US_live_port,HOPE,-2239,11.99
1/29/2026,US_live_port,FLG,23259,13.54
1/29/2026,US_live_port,KNSA,-3150,43.96
1/29/2026,US_live_port,FTDR,-4607,59.17
1/29/2026,US_live_port,FANG,-1241,163.07
1/29/2026,US_live_port,AGX,153,355.51
1/29/2026,US_live_port,SNDX,8421,20.59
1/29/2026,US_live_port,PJT,-2082,174.41
1/29/2026,US_live_port,MBWM,-4099,51.32
1/29/2026,US_live_port,ECPG,1657,55.56
1/29/2026,US_live_port,JKHY,565,177.94
1/29/2026,US_live_port,GPK,-35,14.55
1/29/2026,US_live_port,TPG,-6173,58.86
1/29/2026,US_live_port,XPRO,1815,16.23
1/29/2026,US_live_port,UMH,7772,15.59
1/29/2026,US_live_port,MKC,8579,61.32
1/29/2026,US_live_port,CRM,2037,214.08
1/29/2026,US_live_port,AMSF,-173,36.95
1/29/2026,US_live_port,HOMB,1356,28.94
1/29/2026,US_live_port,AMRC,12,32.37
1/29/2026,US_live_port,KEYS,-594,221.17
1/29/2026,US_live_port,BRBR,-35,25.04
1/29/2026,US_live_port,WMT,1040,117.41
1/29/2026,US_live_port,VLO,276,182.49
1/29/2026,US_live_port,KRG,2055,23.27
1/29/2026,US_live_port,DKNG,3555,29.94
1/29/2026,US_live_port,HHH,127,83.11
1/29/2026,US_live_port,TCMD,-3021,28.58
1/29/2026,US_live_port,PEG,-90,82
1/29/2026,US_live_port,COKE,1161,149.3
1/29/2026,US_live_port,HD,-1814,371.81
1/29/2026,US_live_port,OFIX,1179,13.13
1/29/2026,US_live_port,CVI,425,22.28
1/29/2026,US_live_port,MSA,-1014,178.26
1/29/2026,US_live_port,KOP,-1011,29.62
1/29/2026,US_live_port,SOFI,-937,24.36
1/29/2026,US_live_port,CRVL,-26,68.83
1/29/2026,US_live_port,LULU,-241,172.54
1/29/2026,US_live_port,RS,-1789,332.29
1/29/2026,US_live_port,VC,-2919,92.42
1/29/2026,US_live_port,ARLO,3478,13.02
1/29/2026,US_live_port,PTEN,-2034,7.54
1/29/2026,US_live_port,MCD,1654,315.51
1/29/2026,US_live_port,ITGR,-1208,86.47
1/29/2026,US_live_port,MRVL,4783,81.34
1/29/2026,US_live_port,HIG,-3562,132.37
1/29/2026,US_live_port,SLAB,-1772,146.54
1/29/2026,US_live_port,HAFC,-1953,26.57
1/29/2026,US_live_port,DKS,-253,205.59
1/29/2026,US_live_port,WGO,1556,46.65
1/29/2026,US_live_port,ASB,346,27.35
1/29/2026,US_live_port,VYX,-2809,10.04
1/29/2026,US_live_port,INTA,-4234,34.33
1/29/2026,US_live_port,NEO,-2999,12.4
1/29/2026,US_live_port,SNDR,-2052,29.71
1/29/2026,US_live_port,MC,-1489,71.73
1/29/2026,US_live_port,AKBA,-1271,1.45
1/29/2026,US_live_port,CACI,11,623.13
1/29/2026,US_live_port,HY,7503,32.89
1/29/2026,US_live_port,CCNE,-11055,27.3
1/29/2026,US_live_port,ATEC,4158,14.85
1/29/2026,US_live_port,GPRO,-1498,1.21
1/29/2026,US_live_port,HPE,5535,22.01
1/29/2026,US_live_port,TWST,-179,41.58
1/29/2026,US_live_port,INDB,-655,80.53
1/29/2026,US_live_port,YORW,-47,32.85
1/29/2026,US_live_port,BE,366,156.51
1/29/2026,US_live_port,RIVN,-310,15.17
1/29/2026,US_live_port,SIGA,-144,6.81
1/29/2026,US_live_port,ACLS,-18,92.2
1/29/2026,US_live_port,CUZ,-11400,25.29
1/29/2026,US_live_port,SNX,1557,161.76
1/29/2026,US_live_port,PFG,-6043,94.76
1/29/2026,US_live_port,KLAC,-107,168.471
1/29/2026,US_live_port,IPGP,-13,92.77
1/29/2026,US_live_port,CENTA,47,30.12
1/29/2026,US_live_port,CMP,-3863,25.83
1/29/2026,US_live_port,TRS,5548,34.41
1/29/2026,US_live_port,TOST,496,31.09
1/29/2026,US_live_port,LRN,4323,84.04
1/29/2026,US_live_port,NBHC,-1007,39.97
1/29/2026,US_live_port,LTC,-5793,36.18
1/29/2026,US_live_port,ALK,762,53.3
1/29/2026,US_live_port,MTW,-10299,12.93
1/29/2026,US_live_port,BAP,1135,365.42
1/29/2026,US_live_port,RRR,6785,62.45
1/29/2026,US_live_port,SBRA,6766,18.52
1/29/2026,US_live_port,CPRI,-1174,22.96
1/29/2026,US_live_port,BMI,-114,144.42
1/29/2026,US_live_port,LBRT,-1296,25.34
1/29/2026,US_live_port,SSD,-7,177.99
1/29/2026,US_live_port,SPOT,435,503.92
1/29/2026,US_live_port,PRVA,2333,22.87
1/29/2026,US_live_port,PB,846,68.43
1/29/2026,US_live_port,PSN,-9,70.9
1/29/2026,US_live_port,WEN,41798,7.72
1/29/2026,US_live_port,BKH,1078,72.81
1/29/2026,US_live_port,CLFD,3267,29.97
1/29/2026,US_live_port,YOU,848,32.92
1/29/2026,US_live_port,FA,-8198,13.05
1/29/2026,US_live_port,AKR,-588,19.78
1/29/2026,US_live_port,COLM,-1639,54.13
1/29/2026,US_live_port,ANDE,165,62.44
1/29/2026,US_live_port,ROP,68,365
1/29/2026,US_live_port,INVX,-173,25.17
1/29/2026,US_live_port,DBI,-9322,6.22
1/29/2026,US_live_port,BFS,-93,31.63
1/29/2026,US_live_port,APLE,-2375,11.7
1/29/2026,US_live_port,WSC,13547,20.19
1/29/2026,US_live_port,ECVT,-2670,10.82
1/29/2026,US_live_port,REXR,-3413,40.17
1/29/2026,US_live_port,FUN,-10073,18.35
1/29/2026,US_live_port,EW,5558,81.49
1/29/2026,US_live_port,SNOW,-18,199.37
1/29/2026,US_live_port,RIGL,32,35.16
1/29/2026,US_live_port,WELL,2140,185.69
1/29/2026,US_live_port,STBA,-451,42.1
1/29/2026,US_live_port,SHOO,384,43.95
1/29/2026,US_live_port,NWPX,18,66.96
1/29/2026,US_live_port,WTFC,-2894,147.9
1/29/2026,US_live_port,MMYT,-540,62.06
1/29/2026,US_live_port,LKQ,888,32.62
1/29/2026,US_live_port,BANC,630,20.25
1/29/2026,US_live_port,PMT,123,13.51
1/29/2026,US_live_port,JOE,-1980,66.91
1/29/2026,US_live_port,CYRX,-7336,9.44
1/29/2026,US_live_port,AER,1949,144.53
1/29/2026,US_live_port,UBSI,-8762,42.35
1/29/2026,US_live_port,EPR,-3022,53.84
1/29/2026,US_live_port,ELS,-6052,62.77
1/29/2026,US_live_port,HLNE,-738,142.42
1/29/2026,US_live_port,APAM,-94,43.47
1/29/2026,US_live_port,WVE,5637,13.01
1/29/2026,US_live_port,BWXT,-331,210.18
1/29/2026,US_live_port,FBK,-4623,58.19
1/29/2026,US_live_port,WABC,4319,50.41
1/29/2026,US_live_port,NSIT,-555,82.46
1/29/2026,US_live_port,WINA,-6,451.93
1/29/2026,US_live_port,JCI,2183,120.28
1/29/2026,US_live_port,WFC,-3161,90.64
1/29/2026,US_live_port,DE,-528,530.07
1/29/2026,US_live_port,AYI,284,313.52
1/29/2026,US_live_port,CCC,-1557,7.53
1/29/2026,US_live_port,HIFS,236,309.02
1/29/2026,US_live_port,AXSM,1252,185.265
1/29/2026,US_live_port,SBAC,-833,187.77
1/29/2026,US_live_port,BSX,-542,92.33
1/29/2026,US_live_port,RHI,-143,27.09
1/29/2026,US_live_port,LAB,-1339,1.41
1/29/2026,US_live_port,TRV,871,284.29
1/29/2026,US_live_port,MIDD,-1165,120.653
1/29/2026,US_live_port,EZPW,2359,21.09
1/29/2026,US_live_port,CMC,2329,77.96
1/29/2026,US_live_port,HTH,-2580,36.8
1/29/2026,US_live_port,WMB,4182,67.24
1/29/2026,US_live_port,LNN,466,125.23
1/29/2026,US_live_port,CCK,-417,104.33
1/29/2026,US_live_port,ENVX,-101,7.13
1/29/2026,US_live_port,EVCM,-354,11.79
1/29/2026,US_live_port,APO,-39,134.49
1/29/2026,US_live_port,REX,54,34.38
1/29/2026,US_live_port,DXCM,-123,74
1/29/2026,US_live_port,PVH,-1732,62.16
1/29/2026,US_live_port,DAN,298,29
1/29/2026,US_live_port,SGI,-7739,90.12
1/29/2026,US_live_port,SAIA,-249,341.78
1/29/2026,US_live_port,TLN,-875,362.2
1/29/2026,US_live_port,STLD,-2873,181.97
1/29/2026,US_live_port,BLKB,6553,53.31
1/29/2026,US_live_port,CYTK,488,65.6
1/29/2026,US_live_port,LQDT,-456,32.15
1/29/2026,US_live_port,AVA,-618,40.79
1/29/2026,US_live_port,OPLN,23,30.17
1/29/2026,US_live_port,ALNT,1763,61.21
1/29/2026,US_live_port,GEF,4770,70.1
1/29/2026,US_live_port,ENPH,3627,38.25
1/29/2026,US_live_port,DTE,-1248,134.44
1/29/2026,US_live_port,AXS,485,104.05
1/29/2026,US_live_port,SITE,449,143.16
1/29/2026,US_live_port,DIN,-2658,34.3
1/29/2026,US_live_port,LGIH,808,50.145
1/29/2026,US_live_port,GPI,812,363.16
1/29/2026,US_live_port,UVV,-5935,55.8
1/29/2026,US_live_port,MAN,-10258,33.29
1/29/2026,US_live_port,HIW,373,25.89
1/29/2026,US_live_port,FLYW,-12910,12.91
1/29/2026,US_live_port,QTWO,1806,61.41
1/29/2026,US_live_port,NWSA,26820,26.77
1/29/2026,US_live_port,CW,818,663.9
1/29/2026,US_live_port,WSBC,1336,35.23
1/29/2026,US_live_port,URGN,-1738,20.69
1/29/2026,US_live_port,STC,3167,67.91
1/29/2026,US_live_port,CHKP,3566,178.21
1/29/2026,US_live_port,AAT,-2811,18.01
1/29/2026,US_live_port,MAS,-6216,66.28
1/29/2026,US_live_port,FERG,-1929,256.43
1/29/2026,US_live_port,MSGS,-986,285.64
1/29/2026,US_live_port,DNLI,-7353,21.59
1/29/2026,US_live_port,AAMI,53,55.13
1/29/2026,US_live_port,FFIV,684,282.53
1/29/2026,US_live_port,MLKN,5186,19.43
1/29/2026,US_live_port,ZM,-7051,92.58
1/29/2026,US_live_port,LEN,3345,111.23
1/29/2026,US_live_port,HWC,-274,68.78
1/29/2026,US_live_port,ANAB,-2498,31.8953
1/29/2026,US_live_port,ENVA,412,165.1
1/29/2026,US_live_port,TLRY,7860,7.62
1/29/2026,US_live_port,PFSI,107,149.7
1/29/2026,US_live_port,DECK,-1480,99.9
1/29/2026,US_live_port,MKTX,-2576,168.61
1/29/2026,US_live_port,MOS,13065,28.04
1/29/2026,US_live_port,BX,-4371,142.94
1/29/2026,US_live_port,IP,4120,39
1/29/2026,US_live_port,AVB,2080,174.8
1/29/2026,US_live_port,EXTR,-2610,14.37
1/29/2026,US_live_port,NPK,95,125.35
1/29/2026,US_live_port,KMI,7294,30.24
1/29/2026,US_live_port,CNK,-5855,23.23
1/29/2026,US_live_port,CTRE,-2333,37.08
1/29/2026,US_live_port,TSN,10470,65.22
1/29/2026,US_live_port,BRO,-7781,72.1
1/29/2026,US_live_port,HOOD,-4306,101.24
1/29/2026,US_live_port,WMK,282,70.02
1/29/2026,US_live_port,IBP,-118,292.67
1/29/2026,US_live_port,DELL,5192,118.49
1/29/2026,US_live_port,WLFC,-898,61.1167
1/29/2026,US_live_port,FCFS,-1925,170.75
1/29/2026,US_live_port,PLUS,659,84.81
1/29/2026,US_live_port,RBC,682,511.98
1/29/2026,US_live_port,SHEN,8797,11.29
1/29/2026,US_live_port,ADC,-2652,71.96
1/29/2026,US_live_port,DHC,-17686,5.87
1/29/2026,US_live_port,TWI,-6232,9.35
1/29/2026,US_live_port,ALSN,2587,111.56
1/29/2026,US_live_port,SBUX,-5140,93.88
1/29/2026,US_live_port,DX,-29150,14.57
1/29/2026,US_live_port,PCAR,942,123.32
1/29/2026,US_live_port,FFIN,-348,31.75
1/29/2026,US_live_port,SO,64,89.14
1/29/2026,US_live_port,VRSK,-1895,216.59
1/29/2026,US_live_port,AMR,-96,221.06
1/29/2026,US_live_port,BRZE,1110,21.81
1/29/2026,US_live_port,NBN,688,117.15
1/29/2026,US_live_port,BMY,-927,54.28
1/29/2026,US_live_port,NDSN,-249,275
1/29/2026,US_live_port,LQDA,280,43.06
1/29/2026,US_live_port,ESRT,-1802,6.73
1/29/2026,US_live_port,ALGN,-2799,164.12
1/29/2026,US_live_port,RES,-150,6.7
1/29/2026,US_live_port,WYNN,3828,108.91
1/29/2026,US_live_port,ICE,-2395,175.1
1/29/2026,US_live_port,ELAN,-3582,24.2
1/29/2026,US_live_port,LSTR,-968,150
1/29/2026,US_live_port,RMBS,-176,121.6
1/29/2026,US_live_port,BGC,1879,8.95
1/29/2026,US_live_port,URBN,548,69.97
1/29/2026,US_live_port,FIZZ,-290,34
1/29/2026,US_live_port,TBPH,1135,19.18
1/29/2026,US_live_port,SHC,-933,18.32
1/29/2026,US_live_port,STGW,-444,6.07
1/29/2026,US_live_port,WTW,-311,316.25
1/29/2026,US_live_port,AON,1107,342.95
1/29/2026,US_live_port,ATR,855,123.85
1/29/2026,US_live_port,WCC,1847,292.29
1/29/2026,US_live_port,ASMB,-2248,25.71
1/29/2026,US_live_port,FSK,3636,13.82
1/29/2026,US_live_port,CWK,90,16.63
1/29/2026,US_live_port,CIEN,968,253.53
1/29/2026,US_live_port,GS,248,940.12
1/29/2026,US_live_port,EXC,3252,44.41
1/29/2026,US_live_port,FISI,1568,32.93
1/29/2026,US_live_port,WWD,221,319.41
1/29/2026,US_live_port,ICFI,-389,91.03
1/29/2026,US_live_port,PI,-52,147.8
1/29/2026,US_live_port,ADUS,-752,101.8
1/29/2026,US_live_port,FBIN,-2609,55
1/29/2026,US_live_port,BV,3868,13.27
1/29/2026,US_live_port,XHR,195,14.79
1/29/2026,US_live_port,BH,83,371.54
1/29/2026,US_live_port,FDX,262,257.6262
