Date,Port,ticker,shares,price
1/28/2026,US_live_port,DX,199,14.64
1/28/2026,US_live_port,DXC,13870,14.43
1/28/2026,US_live_port,DXCM,-76,73.36
1/28/2026,US_live_port,DXPE,292,128.39
1/28/2026,US_live_port,DY,10,369.99
1/28/2026,US_live_port,EAF,1895,17.17
1/28/2026,US_live_port,EAT,-569,156.64
1/28/2026,US_live_port,EBAY,551,95.17
1/28/2026,US_live_port,EBC,-849,19.93
1/28/2026,US_live_port,EBF,-564,18.98
1/28/2026,US_live_port,EBS,4357,11.71
1/28/2026,US_live_port,ECL,-193,281.46
1/28/2026,US_live_port,ECPG,905,53.91
1/28/2026,US_live_port,ECVT,-2394,10.73
1/28/2026,US_live_port,ED,-2701,105.18
1/28/2026,US_live_port,EE,-3243,36.27
1/28/2026,US_live_port,EEFT,2013,72.32
1/28/2026,US_live_port,EEX,-166,4.62
1/28/2026,US_live_port,EFSC,-2266,56.105
1/28/2026,US_live_port,EFX,3012,205.33
1/28/2026,US_live_port,EG,10,324.91
1/28/2026,US_live_port,EGBN,2039,25.84
1/28/2026,US_live_port,EGP,-1824,177.56
1/28/2026,US_live_port,EGY,-4024,4.89
1/28/2026,US_live_port,EHC,1737,95.7
1/28/2026,US_live_port,EIG,-1818,43.65
1/28/2026,US_live_port,EIX,366,62.25
1/28/2026,US_live_port,EL,2373,114.62
1/28/2026,US_live_port,ELAN,-1678,24.12
1/28/2026,US_live_port,ELF,1584,84.98
1/28/2026,US_live_port,ELS,-5817,61.92
1/28/2026,US_live_port,ELV,332,341.85
1/28/2026,US_live_port,EME,-404,727.35
1/28/2026,US_live_port,EMN,1586,69.03
1/28/2026,US_live_port,EMR,201,148.42
1/28/2026,US_live_port,ENOV,-8917,21.46
1/28/2026,US_live_port,ENPH,2941,40.47
1/28/2026,US_live_port,ENR,-336,21.05
1/28/2026,US_live_port,ENS,980,181.02
1/28/2026,US_live_port,ENSG,235,171.8
1/28/2026,US_live_port,ENTA,-9940,12.65
1/28/2026,US_live_port,ENTG,1316,120.65
1/28/2026,US_live_port,ENVA,483,159.26
1/28/2026,US_live_port,ENVX,7825,7.2
1/28/2026,US_live_port,EOG,-501,111.02
1/28/2026,US_live_port,EOLS,-238,4.8
1/28/2026,US_live_port,EPAC,2467,39.4
1/28/2026,US_live_port,EPAM,-406,218.35
1/28/2026,US_live_port,EPC,-6633,18.79
1/28/2026,US_live_port,EPR,-3421,51.7
1/28/2026,US_live_port,EPRT,1836,29.49
1/28/2026,US_live_port,EQBK,-316,45.19
1/28/2026,US_live_port,EQH,12334,46.11
1/28/2026,US_live_port,EQIX,142,816.15
1/28/2026,US_live_port,EQR,5451,60.76
1/28/2026,US_live_port,EQT,7500,55.96
1/28/2026,US_live_port,ERIE,-270,273.53
1/28/2026,US_live_port,ERII,-294,14.65
1/28/2026,US_live_port,ES,761,69.9
1/28/2026,US_live_port,ESAB,-914,117.6
1/28/2026,US_live_port,ESE,1258,223.06
1/28/2026,US_live_port,ESI,-64,29.89
1/28/2026,US_live_port,ESNT,5423,62.11
1/28/2026,US_live_port,ESQ,-28,105.08
1/28/2026,US_live_port,ESRT,-942,6.52
1/28/2026,US_live_port,ESS,94,245.48
1/28/2026,US_live_port,ESTC,1127,73.38
1/28/2026,US_live_port,ETD,-71,24.15
1/28/2026,US_live_port,ETN,-440,347.32
1/28/2026,US_live_port,ETR,-1593,96.48
1/28/2026,US_live_port,ETSY,2262,57.19
1/28/2026,US_live_port,EVCM,-730,11.86
1/28/2026,US_live_port,EVEX,-16470,4.09
1/28/2026,US_live_port,EVR,544,363.18
1/28/2026,US_live_port,EVRG,-9709,76.65
1/28/2026,US_live_port,EVTC,86,28.73
1/28/2026,US_live_port,EW,9027,81.86
1/28/2026,US_live_port,EWBC,3889,114.07
1/28/2026,US_live_port,EWTX,4461,28.68
1/28/2026,US_live_port,EXC,3982,44.76
1/28/2026,US_live_port,EXE,356,109.66
1/28/2026,US_live_port,EXEL,5830,42.66
1/28/2026,US_live_port,EXLS,847,39.78
1/28/2026,US_live_port,EXP,-2089,217.92
1/28/2026,US_live_port,EXPD,2069,160.07
1/28/2026,US_live_port,EXPE,57,265.76
1/28/2026,US_live_port,EXPO,-729,73.49
1/28/2026,US_live_port,EXR,391,137.16
1/28/2026,US_live_port,EXTR,-4334,15.02
1/28/2026,US_live_port,EYE,-77,25.73
1/28/2026,US_live_port,EYPT,-6663,15.04
1/28/2026,US_live_port,EZPW,2853,20.98
1/28/2026,US_live_port,F,-9470,13.82
1/28/2026,US_live_port,FA,-1329,12.91
1/28/2026,US_live_port,FAF,-2711,63.81
1/28/2026,US_live_port,FANG,-1341,160.27
1/28/2026,US_live_port,FAST,7086,43.62
1/28/2026,US_live_port,FBIN,-5419,54.88
1/28/2026,US_live_port,FBK,-4572,57.08
1/28/2026,US_live_port,FBNC,-722,56.8
1/28/2026,US_live_port,FBP,3020,21.88
1/28/2026,US_live_port,FBRX,90,29.85
1/28/2026,US_live_port,FCBC,-165,33.58
1/28/2026,US_live_port,FCF,-9764,17.6
1/28/2026,US_live_port,FCFS,-1059,166.07
1/28/2026,US_live_port,FCN,-2459,179.24
1/28/2026,US_live_port,FCNCA,-128,1980.05
1/28/2026,US_live_port,FCPT,-2351,23.94
1/28/2026,US_live_port,FCX,-776,63.63
1/28/2026,US_live_port,FDS,-910,269.86
1/28/2026,US_live_port,FDX,-628,253.3744
1/28/2026,US_live_port,FE,7130,47.41
1/28/2026,US_live_port,FELE,-605,98.16
1/28/2026,US_live_port,FERG,-1920,251.73
1/28/2026,US_live_port,FET,49,43.6
1/28/2026,US_live_port,FFBC,-4327,27.2
1/28/2026,US_live_port,FFIN,-805,31.32
1/28/2026,US_live_port,FFIV,1031,292.3
1/28/2026,US_live_port,FG,3801,28.52
1/28/2026,US_live_port,FHB,-2865,27.01
1/28/2026,US_live_port,FHI,3256,52.91
1/28/2026,US_live_port,FHN,14324,24.2
1/28/2026,US_live_port,FIBK,6872,36.66
1/28/2026,US_live_port,FICO,280,1525.67
1/28/2026,US_live_port,FIS,5997,56.19
1/28/2026,US_live_port,FISI,808,31.97
1/28/2026,US_live_port,FISV,-609,64.95
1/28/2026,US_live_port,FITB,-750,49.69
1/28/2026,US_live_port,FIVE,970,185.42
1/28/2026,US_live_port,FIVN,1677,18.27
1/28/2026,US_live_port,FIX,84,1169.05
1/28/2026,US_live_port,FIZZ,2577,33.16
1/28/2026,US_live_port,FLEX,73,66.27
1/28/2026,US_live_port,FLG,19503,12.94
1/28/2026,US_live_port,FLO,-1424,11.08
1/28/2026,US_live_port,FLR,-7387,46.78
1/28/2026,US_live_port,FLS,7567,76.9
1/28/2026,US_live_port,FLYW,-13251,13.2
1/28/2026,US_live_port,FMBH,-8768,42.06
1/28/2026,US_live_port,FMC,-16331,16.02
1/28/2026,US_live_port,FN,315,501
1/28/2026,US_live_port,FNB,10227,17.23
1/28/2026,US_live_port,FND,-1245,69.32
1/28/2026,US_live_port,FNF,4213,54.32
1/28/2026,US_live_port,FOR,-14751,25.18
1/28/2026,US_live_port,FORM,-1413,72.55
1/28/2026,US_live_port,FOUR,-4089,59.98
1/28/2026,US_live_port,FOXA,3219,71.14
1/28/2026,US_live_port,FOXF,-167,18.83
1/28/2026,US_live_port,FPI,-378,10.95
1/28/2026,US_live_port,FR,3025,56.87
1/28/2026,US_live_port,FRME,1511,37.86
1/28/2026,US_live_port,FRPT,-297,71.5
1/28/2026,US_live_port,FRSH,742,11.4
1/28/2026,US_live_port,FRT,3136,99.82
1/28/2026,US_live_port,FSK,554,13.89
1/28/2026,US_live_port,FSLR,764,249.41
1/28/2026,US_live_port,FSS,-380,108.97
1/28/2026,US_live_port,FTAI,-611,275.66
1/28/2026,US_live_port,FTDR,-1162,59.81
1/28/2026,US_live_port,FTI,-1745,55.25
1/28/2026,US_live_port,FTK,-2566,17.06
1/28/2026,US_live_port,FTNT,-2005,82.08
1/28/2026,US_live_port,FTV,-5809,52.8
1/28/2026,US_live_port,FUL,-4225,59.63
1/28/2026,US_live_port,FULT,5657,20.2
1/28/2026,US_live_port,FUN,-11102,17.45
1/28/2026,US_live_port,FWONK,1913,88.03
1/28/2026,US_live_port,FWRD,-63,27.42
1/28/2026,US_live_port,G,-3725,44.78
1/28/2026,US_live_port,GABC,-9459,40.68
1/28/2026,US_live_port,GAP,6600,26.98
1/28/2026,US_live_port,GATX,1109,180.07
1/28/2026,US_live_port,GBCI,-1263,48.96
1/28/2026,US_live_port,GBTG,488,6.85
1/28/2026,US_live_port,GBX,65,49.38
1/28/2026,US_live_port,GCMG,6850,11.22
1/28/2026,US_live_port,GCO,587,30.72
1/28/2026,US_live_port,GD,906,356.68
1/28/2026,US_live_port,GDDY,-3077,103.35
1/28/2026,US_live_port,GE,1316,292.48
1/28/2026,US_live_port,GEF,1900,72.46
1/28/2026,US_live_port,GEHC,-61,79.26
1/28/2026,US_live_port,GEN,-1639,24.79
1/28/2026,US_live_port,GEO,-7513,16.05
1/28/2026,US_live_port,GFF,1941,81.39
1/28/2026,US_live_port,GFS,-3900,45.79
1/28/2026,US_live_port,GGG,-2802,86.83
1/28/2026,US_live_port,GH,351,109.73
1/28/2026,US_live_port,GHC,100,1143.07
1/28/2026,US_live_port,GHM,654,69.22
1/28/2026,US_live_port,GIC,1947,30.03
1/28/2026,US_live_port,GIII,-3452,28.13
1/28/2026,US_live_port,GILD,-2763,139.72
1/28/2026,US_live_port,GIS,1325,44.35
1/28/2026,US_live_port,GKOS,-1996,123.94
1/28/2026,US_live_port,GL,33,138.55
1/28/2026,US_live_port,GLDD,613,15.32
1/28/2026,US_live_port,GLNG,3072,40.89
1/28/2026,US_live_port,GLOB,-14,69.75
1/28/2026,US_live_port,GLPI,8953,44.78
1/28/2026,US_live_port,GLW,87,104.28
1/28/2026,US_live_port,GM,1886,84.9
1/28/2026,US_live_port,GME,-5861,23.64
1/28/2026,US_live_port,GMED,2951,91.83
1/28/2026,US_live_port,GNL,-9565,9.39
1/28/2026,US_live_port,GNRC,1910,174.17
1/28/2026,US_live_port,GNTX,-8494,23.57
1/28/2026,US_live_port,GNW,545,8.17
1/28/2026,US_live_port,GO,-3678,9.45
1/28/2026,US_live_port,GOGO,-30773,4.54
1/28/2026,US_live_port,GOLF,-1311,94.68
1/28/2026,US_live_port,GOOD,-326,11.26
1/28/2026,US_live_port,GOOG,-523,336.28
1/28/2026,US_live_port,GPC,1901,140.02
1/28/2026,US_live_port,GPI,549,396.41
1/28/2026,US_live_port,GPK,-137,14.84
1/28/2026,US_live_port,GPN,-314,72.01
1/28/2026,US_live_port,GPOR,-388,198.78
1/28/2026,US_live_port,GPRE,4471,11.93
1/28/2026,US_live_port,GPRO,-2845,1.22
1/28/2026,US_live_port,GRBK,2415,69.39
1/28/2026,US_live_port,GRC,754,52.74
1/28/2026,US_live_port,GRMN,1694,204.48
1/28/2026,US_live_port,GRND,17541,11.62
1/28/2026,US_live_port,GRPN,-3219,15.49
1/28/2026,US_live_port,GS,174,936.81
1/28/2026,US_live_port,GSAT,-623,67.55
1/28/2026,US_live_port,GSBC,1260,59.49
1/28/2026,US_live_port,GSHD,-920,62.61
1/28/2026,US_live_port,GSIT,3572,7.85
1/28/2026,US_live_port,GSM,13895,4.89
1/28/2026,US_live_port,GT,-8932,9.45
1/28/2026,US_live_port,GTES,12764,22.96
1/28/2026,US_live_port,GTLB,-432,37.225
1/28/2026,US_live_port,GTM,7567,8.715
1/28/2026,US_live_port,GTN,25357,4.21
1/28/2026,US_live_port,GTX,-10538,18.14
1/28/2026,US_live_port,GTY,923,28.8
1/28/2026,US_live_port,GVA,606,119.63
1/28/2026,US_live_port,GWRE,-2902,162.69
1/28/2026,US_live_port,GWW,-599,1070.01
1/28/2026,US_live_port,GXO,3142,57.56
1/28/2026,US_live_port,H,-967,158.16
1/28/2026,US_live_port,HAE,95,66.06
1/28/2026,US_live_port,HAFC,-2131,24.77
1/28/2026,US_live_port,HAIN,35901,1.28
1/28/2026,US_live_port,HAL,-16365,33.36
1/28/2026,US_live_port,HALO,327,72.83
1/28/2026,US_live_port,HAS,728,89.875
1/28/2026,US_live_port,HASI,-7415,34.62
1/28/2026,US_live_port,HAYW,11445,16.3
1/28/2026,US_live_port,HBAN,18182,17.06
1/28/2026,US_live_port,HBNC,8128,17.25
1/28/2026,US_live_port,HCA,475,491.23
1/28/2026,US_live_port,HCC,9,90.09
1/28/2026,US_live_port,HCI,33,155.5
1/28/2026,US_live_port,HCKT,17573,18.63
1/28/2026,US_live_port,HCSG,208,18.55
1/28/2026,US_live_port,HD,-1605,375.3
1/28/2026,US_live_port,HE,-6326,15.8
1/28/2026,US_live_port,HEI,-297,331.11
1/28/2026,US_live_port,HELE,-2041,17.31
1/28/2026,US_live_port,HFWA,-14512,25.2
1/28/2026,US_live_port,HGV,847,44.12
1/28/2026,US_live_port,HHH,1067,80.3
1/28/2026,US_live_port,HIFS,285,300.85
1/28/2026,US_live_port,HIG,-1690,130.67
1/28/2026,US_live_port,HII,359,425.39
1/28/2026,US_live_port,HIMS,-1454,28.67
1/28/2026,US_live_port,HIW,1212,25.47
1/28/2026,US_live_port,HL,6073,27.19
1/28/2026,US_live_port,HLF,1651,16.49
1/28/2026,US_live_port,HLI,-1599,180.53
1/28/2026,US_live_port,HLIO,933,64.05
1/28/2026,US_live_port,HLIT,-102,10.04
1/28/2026,US_live_port,HLMN,4251,9.35
1/28/2026,US_live_port,HLNE,-728,148.64
1/28/2026,US_live_port,HLT,-2127,296.31
1/28/2026,US_live_port,HLX,1499,7.56
1/28/2026,US_live_port,HMN,100,43.17
1/28/2026,US_live_port,HNI,-345,47.33
1/28/2026,US_live_port,HNRG,59,18.21
1/28/2026,US_live_port,HOG,5202,19.88
1/28/2026,US_live_port,HOMB,5048,28.31
1/28/2026,US_live_port,HON,-1166,227.089
1/28/2026,US_live_port,HOOD,-2827,103.4
1/28/2026,US_live_port,HOPE,8443,11.76
1/28/2026,US_live_port,HOV,503,112.72
1/28/2026,US_live_port,HP,48,33.1
1/28/2026,US_live_port,HPE,12147,21.71
1/28/2026,US_live_port,HPP,9727,8.69
1/28/2026,US_live_port,HPQ,25529,19.05
1/28/2026,US_live_port,HQY,-2268,82.85
1/28/2026,US_live_port,HR,6839,16.34
1/28/2026,US_live_port,HRB,4647,39.05
1/28/2026,US_live_port,HRI,-2564,156.94
1/28/2026,US_live_port,HRL,4894,24.6
1/28/2026,US_live_port,HRMY,5164,36.84
1/28/2026,US_live_port,HRTG,72,25.72
1/28/2026,US_live_port,HSIC,7023,75.08
1/28/2026,US_live_port,HST,-15295,18.44
1/28/2026,US_live_port,HSTM,-263,21.74
1/28/2026,US_live_port,HSY,-671,192
1/28/2026,US_live_port,HTB,-7714,41.98
1/28/2026,US_live_port,HTH,-3234,36.42
1/28/2026,US_live_port,HTLD,5483,10.05
1/28/2026,US_live_port,HTO,-1030,51.26
1/28/2026,US_live_port,HTZ,4566,5.19
1/28/2026,US_live_port,HUBB,-240,485.73
1/28/2026,US_live_port,HUBG,1426,47.53
1/28/2026,US_live_port,HUBS,1349,317.11
1/28/2026,US_live_port,HUM,-1239,194.01
1/28/2026,US_live_port,HUN,4350,11.41
1/28/2026,US_live_port,HURN,-1236,169.22
1/28/2026,US_live_port,HWC,5374,67.29
1/28/2026,US_live_port,HWKN,-66,153.75
1/28/2026,US_live_port,HWM,-1243,210.84
1/28/2026,US_live_port,HXL,-1153,80.23
1/28/2026,US_live_port,HY,7868,31.43
1/28/2026,US_live_port,HZO,4457,26.86
1/28/2026,US_live_port,IART,1442,10.88
1/28/2026,US_live_port,IBCP,-417,34.12
1/28/2026,US_live_port,IBKR,290,75.45
1/28/2026,US_live_port,IBM,246,294.16
1/28/2026,US_live_port,IBOC,861,68.52
1/28/2026,US_live_port,IBP,-98,293.96
1/28/2026,US_live_port,IBRX,16792,6.15
1/28/2026,US_live_port,ICE,-2220,172.44
1/28/2026,US_live_port,ICFI,-287,92.41
1/28/2026,US_live_port,ICHR,808,30.88
1/28/2026,US_live_port,ICLR,-1470,186.32
1/28/2026,US_live_port,ICUI,-1288,149.28
1/28/2026,US_live_port,IDA,-1598,132.35
1/28/2026,US_live_port,IDCC,-273,331.92
1/28/2026,US_live_port,IDT,386,47.68
1/28/2026,US_live_port,IDXX,111,687.74
1/28/2026,US_live_port,IDYA,-1032,33.65
1/28/2026,US_live_port,IESC,-186,475.04
1/28/2026,US_live_port,IEX,-1853,196.4
1/28/2026,US_live_port,IFF,-590,72.16
1/28/2026,US_live_port,IIIN,3976,32.08
1/28/2026,US_live_port,IIIV,-66,22.59
1/28/2026,US_live_port,IIPR,-408,47.86
1/28/2026,US_live_port,ILMN,-187,149.86
1/28/2026,US_live_port,IMAX,2949,34.51
1/28/2026,US_live_port,IMKTA,334,71.38
1/28/2026,US_live_port,IMVT,-31,26.06
1/28/2026,US_live_port,INCY,514,101.18
1/28/2026,US_live_port,INDB,-1007,79.55
1/28/2026,US_live_port,INGR,-3065,116.45
1/28/2026,US_live_port,INN,2086,4.46
1/28/2026,US_live_port,INSM,7,155.89
1/28/2026,US_live_port,INSP,-187,82.01
1/28/2026,US_live_port,INSW,-1129,59.66
1/28/2026,US_live_port,INTA,-4540,36.5
1/28/2026,US_live_port,INTC,1403,48.78
1/28/2026,US_live_port,INTU,493,538.7
1/28/2026,US_live_port,INVA,1090,19.55
1/28/2026,US_live_port,INVH,6094,26.21
1/28/2026,US_live_port,INVX,-209,25.16
1/28/2026,US_live_port,IONQ,-1500,45.8
1/28/2026,US_live_port,IONS,7236,81.92
1/28/2026,US_live_port,IOSP,3001,79.26
1/28/2026,US_live_port,IP,-958,41.49
1/28/2026,US_live_port,IPAR,2991,95.24
1/28/2026,US_live_port,IPGP,-38,92.44
1/28/2026,US_live_port,IPI,46,33.39
1/28/2026,US_live_port,IQV,-2837,239.76
1/28/2026,US_live_port,IR,-92,85.25
1/28/2026,US_live_port,IRDM,-326,21.19
1/28/2026,US_live_port,IRM,8064,92.24
1/28/2026,US_live_port,IRON,588,80.01
1/28/2026,US_live_port,IRT,5106,16.44
1/28/2026,US_live_port,IRTC,1011,151.845
1/28/2026,US_live_port,IRWD,7426,4.79
1/28/2026,US_live_port,ISRG,700,522.04
1/28/2026,US_live_port,IT,1903,225.98
1/28/2026,US_live_port,ITGR,-514,85.9
1/28/2026,US_live_port,ITIC,221,251.35
1/28/2026,US_live_port,ITRI,-584,99.21
1/28/2026,US_live_port,ITRN,991,45.06
1/28/2026,US_live_port,ITT,2558,180.75
1/28/2026,US_live_port,ITW,1984,258.25
1/28/2026,US_live_port,IVR,-919,8.95
1/28/2026,US_live_port,IVT,2850,28.56
1/28/2026,US_live_port,IVZ,893,27.56
1/28/2026,US_live_port,J,-1031,136.7
1/28/2026,US_live_port,JACK,-60,20.81
1/28/2026,US_live_port,JANX,11100,13.95
1/28/2026,US_live_port,JAZZ,1653,165.41
1/28/2026,US_live_port,JBGS,-936,16.43
1/28/2026,US_live_port,JBHT,1202,205.06
1/28/2026,US_live_port,JBL,-978,243.62
1/28/2026,US_live_port,JBLU,11760,5.04
1/28/2026,US_live_port,JBSS,1719,74.14
1/28/2026,US_live_port,JBTM,-1447,157.45
1/28/2026,US_live_port,JCI,2710,116.74
1/28/2026,US_live_port,JJSF,-2622,93.63
1/28/2026,US_live_port,JKHY,650,179.81
1/28/2026,US_live_port,JLL,-542,356.37
1/28/2026,US_live_port,JNJ,528,227.72
1/28/2026,US_live_port,JOBY,-18768,13.37
1/28/2026,US_live_port,JOE,457,64.65
1/28/2026,US_live_port,JPM,-535,300.77
1/28/2026,US_live_port,JXN,43,115.98
1/28/2026,US_live_port,KAI,-29,316.26
1/28/2026,US_live_port,KALU,15,123.31
1/28/2026,US_live_port,KBH,1290,57.95
1/28/2026,US_live_port,KBR,-4962,43.16
1/28/2026,US_live_port,KD,-14451,23.7
1/28/2026,US_live_port,KDP,285,26.71
1/28/2026,US_live_port,KE,4444,29.05
1/28/2026,US_live_port,KELYA,-1407,9.94
1/28/2026,US_live_port,KEX,-487,128.13
1/28/2026,US_live_port,KEY,-5246,21.31
1/28/2026,US_live_port,KEYS,-1751,221.5
1/28/2026,US_live_port,KFRC,-538,32.53
1/28/2026,US_live_port,KFY,504,66.35
1/28/2026,US_live_port,KHC,-20512,23.19
1/28/2026,US_live_port,KIDS,-2725,17.32
1/28/2026,US_live_port,KIM,-897,20.48
1/28/2026,US_live_port,KKR,-4584,116.77
1/28/2026,US_live_port,KLAC,-62,162.72
1/28/2026,US_live_port,KLIC,149,58.34
1/28/2026,US_live_port,KMB,5645,99.54
1/28/2026,US_live_port,KMI,6799,30.07
1/28/2026,US_live_port,KMPR,-5262,38.38
1/28/2026,US_live_port,KMT,988,34.29
1/28/2026,US_live_port,KMX,580,46.96
1/28/2026,US_live_port,KN,355,24.32
1/28/2026,US_live_port,KNF,-682,68.94
1/28/2026,US_live_port,KNSA,42,43.28
1/28/2026,US_live_port,KNSL,-83,389.74
1/28/2026,US_live_port,KNX,-604,55.57
1/28/2026,US_live_port,KO,1253,73.06
1/28/2026,US_live_port,KODK,228,7.39
1/28/2026,US_live_port,KOP,-908,29.24
1/28/2026,US_live_port,KR,2912,61.82
1/28/2026,US_live_port,KRC,-3057,34.33
1/28/2026,US_live_port,KREF,-19693,8.4
1/28/2026,US_live_port,KRG,3603,22.68
1/28/2026,US_live_port,KRNT,-2913,12.96
1/28/2026,US_live_port,KRNY,1478,7.6
1/28/2026,US_live_port,KRO,31099,5.42
1/28/2026,US_live_port,KRYS,269,272.91
1/28/2026,US_live_port,KSS,139,17.22
1/28/2026,US_live_port,KTB,2639,57.48
1/28/2026,US_live_port,KTOS,-3155,112.67
1/28/2026,US_live_port,KURA,-5355,8.04
1/28/2026,US_live_port,KWR,931,151.26
1/28/2026,US_live_port,KYMR,-1752,71.16
1/28/2026,US_live_port,L,6639,102.81
1/28/2026,US_live_port,LAB,-2922,1.43
1/28/2026,US_live_port,LAD,1278,329.37
1/28/2026,US_live_port,LADR,395,11.08
1/28/2026,US_live_port,LAMR,3565,127.12
1/28/2026,US_live_port,LAND,-177,9.75
1/28/2026,US_live_port,LASR,34,45.98
1/28/2026,US_live_port,LAUR,-8615,34.17
1/28/2026,US_live_port,LAZ,7517,52.61
1/28/2026,US_live_port,LBRT,-1621,21.8
1/28/2026,US_live_port,LBTYK,-12767,10.74
1/28/2026,US_live_port,LCID,-2881,10.91
1/28/2026,US_live_port,LCII,1619,147.82
1/28/2026,US_live_port,LDOS,1574,187.77
1/28/2026,US_live_port,LE,-257,17.56
1/28/2026,US_live_port,LEA,326,119.33
1/28/2026,US_live_port,LECO,599,256.87
1/28/2026,US_live_port,LEN,-2219,110.79
1/28/2026,US_live_port,LEVI,6620,20.47
1/28/2026,US_live_port,LFST,5879,7.1
1/28/2026,US_live_port,LFUS,-224,314.25
1/28/2026,US_live_port,LGIH,1058,49.88
1/28/2026,US_live_port,LGND,369,190.22
1/28/2026,US_live_port,LH,-361,268.04
1/28/2026,US_live_port,LHX,343,360.3
1/28/2026,US_live_port,LII,-393,487.49
1/28/2026,US_live_port,LILAK,-8459,4.998
1/28/2026,US_live_port,LIN,-233,451.5
1/28/2026,US_live_port,LIND,7456,16.24
1/28/2026,US_live_port,LITE,1082,385
1/28/2026,US_live_port,LIVN,1460,63.91
1/28/2026,US_live_port,LKFN,-100,58.13
1/28/2026,US_live_port,LKQ,2048,32.57
1/28/2026,US_live_port,LLY,90,1023.8
1/28/2026,US_live_port,LMAT,1108,85.06
1/28/2026,US_live_port,LMB,-342,81.72
1/28/2026,US_live_port,LMND,1109,92.06
1/28/2026,US_live_port,LMT,-158,597.27
1/28/2026,US_live_port,LNC,134,40.91
1/28/2026,US_live_port,LNG,-955,208.04
1/28/2026,US_live_port,LNN,444,123.59
1/28/2026,US_live_port,LNT,-1205,66.26
1/28/2026,US_live_port,LNTH,946,66.31
1/28/2026,US_live_port,LOB,-2925,38.31
1/28/2026,US_live_port,LOPE,-1371,174.93
1/28/2026,US_live_port,LOVE,17322,13.53
1/28/2026,US_live_port,LOW,-848,269.42
1/28/2026,US_live_port,LPLA,-822,366.9
1/28/2026,US_live_port,LPX,-101,88.43
1/28/2026,US_live_port,LQDA,-3319,41.91
1/28/2026,US_live_port,LQDT,-85,31.71
1/28/2026,US_live_port,LRCX,393,239.58
1/28/2026,US_live_port,LRN,-7,82.75
1/28/2026,US_live_port,LSCC,4177,84.84
1/28/2026,US_live_port,LSTR,-1467,153.51
1/28/2026,US_live_port,LTC,-11188,35.25
1/28/2026,US_live_port,LTH,1917,28.96
1/28/2026,US_live_port,LULU,-656,180.35
1/28/2026,US_live_port,LUMN,3378,9.16
1/28/2026,US_live_port,LUV,6135,40.86
1/28/2026,US_live_port,LVS,1881,61.26
1/28/2026,US_live_port,LW,-2240,45.47
1/28/2026,US_live_port,LXP,1710,48.22
1/28/2026,US_live_port,LXU,1239,9.45
1/28/2026,US_live_port,LYB,-1875,50.47
1/28/2026,US_live_port,LYFT,-7565,17.2
1/28/2026,US_live_port,LYTS,2160,21.53
1/28/2026,US_live_port,LYV,724,147.53
1/28/2026,US_live_port,LZ,-15884,9.32
1/28/2026,US_live_port,LZB,-92,37.13
1/28/2026,US_live_port,M,1153,20.02
1/28/2026,US_live_port,MA,-215,521.37
1/28/2026,US_live_port,MAA,666,132.46
1/28/2026,US_live_port,MAC,-1239,17.9
1/28/2026,US_live_port,MAGN,4258,13.21
1/28/2026,US_live_port,MAN,-8571,28.96
1/28/2026,US_live_port,MANH,-1198,161.14
1/28/2026,US_live_port,MANU,12890,17.82
1/28/2026,US_live_port,MAR,391,312.07
1/28/2026,US_live_port,MARA,-261,10.37
1/28/2026,US_live_port,MAS,-4938,66.48
1/28/2026,US_live_port,MASI,-138,137.67
1/28/2026,US_live_port,MAT,853,20.345
1/28/2026,US_live_port,MATV,7208,12.3
1/28/2026,US_live_port,MATW,-99,25.89
1/28/2026,US_live_port,MATX,-1060,158.96
1/28/2026,US_live_port,MBIN,-228,34.95
1/28/2026,US_live_port,MBUU,-466,31.88
1/28/2026,US_live_port,MBWM,-1420,49.97
1/28/2026,US_live_port,MC,-2155,72.9
1/28/2026,US_live_port,MCB,583,89.19
1/28/2026,US_live_port,MCD,2212,312.8
1/28/2026,US_live_port,MCHB,-658,14.92
1/28/2026,US_live_port,MCHP,1961,80.28
1/28/2026,US_live_port,MCK,-435,826.62
1/28/2026,US_live_port,MCO,-1101,516.62
1/28/2026,US_live_port,MCRI,-1966,90.29
1/28/2026,US_live_port,MCS,-8492,14.88
1/28/2026,US_live_port,MCW,5589,5.4
1/28/2026,US_live_port,MCY,149,85.3
1/28/2026,US_live_port,MD,-4711,20.67
1/28/2026,US_live_port,MDB,-891,411.04
1/28/2026,US_live_port,MDGL,219,496.54
1/28/2026,US_live_port,MDLZ,-8205,57.73
1/28/2026,US_live_port,MDT,-2239,100.79
1/28/2026,US_live_port,MDU,-6722,20.44
1/28/2026,US_live_port,MEDP,-92,597.91
1/28/2026,US_live_port,MELI,182,2268.6
1/28/2026,US_live_port,MET,2567,76.26
1/28/2026,US_live_port,META,-11,668.73
1/28/2026,US_live_port,MFA,3625,9.99
1/28/2026,US_live_port,MGEE,2805,78.17
1/28/2026,US_live_port,MGM,7816,32.75
1/28/2026,US_live_port,MGNI,-2677,14.86
1/28/2026,US_live_port,MGPI,1445,24.44
1/28/2026,US_live_port,MGRC,-1253,117.4
1/28/2026,US_live_port,MGY,-107,25.22
1/28/2026,US_live_port,MHK,-10,119.74
1/28/2026,US_live_port,MHO,1052,132.36
1/28/2026,US_live_port,MIDD,-1804,120.018
1/28/2026,US_live_port,MIR,-2384,25.38
