ticker,weight,beta,beta_contribution,component_contribution,percentage_contribution
CZR,-0.00048546305829402607,1.6304261398471256,-0.000791511660172709,0.00017459529704165377,0.0008720110792830068
APLD,-0.000534807521728417,2.1414047195302324,-0.0011452393510694994,0.00017347554499540327,0.000866418510600316
TROW,-0.000714839136330066,1.2050070450252661,-0.0008613861953375063,0.00017295497539783657,0.0008638185410461088
TPL,-0.0006430735234081356,1.3618915459041638,-0.0008757963949243433,0.00017280161396342596,0.0008630525818696203
EBS,-0.0004979769252077093,1.6631726680651036,-0.0008282216113325623,0.00017251381260858633,0.000861615166462074
FUN,-0.0004729740960820371,1.6813577958777455,-0.000795238683695763,0.00017079337718074728,0.0008530225022856229
KEX,-0.0007673367841140746,1.08785411118788,-0.0008347504752641827,0.00016992717153816665,0.0008486962636636996
TWI,-0.00045981074051340093,1.68532562654591,-0.0007749308243482863,0.0001694726368848094,0.0008464261036974146
VIAV,-0.0010179251403447033,0.9225800446096454,-0.000939117421388496,0.00016853528006293835,0.0008417445026018362
ARI,-0.0010971768853594449,0.7137545611193533,-0.0007831150062800296,0.00016693666081085042,0.0008337602457346926
BKR,-0.0007517115037745692,1.1697753045905963,-0.0008793335532921519,0.0001666555903406159,0.0008323564475324689
AMD,-0.0005151546393890795,2.0575780699821085,-0.0010599708886565114,0.00016581384012286484,0.000828152350811051
AAP,-0.0006960745584019645,1.05296732312203,-0.0007329437644538657,0.00016573465284237126,0.0008277568522661377
BEPC,-0.0011928498302301697,0.8412227431213719,-0.0010034524063180861,0.00016535205587741555,0.000825845982970146
TPB,-0.0019132108452389145,0.5956714901106146,-0.0011396451550792527,0.00016524581455994142,0.000825315363832719
NEE,-0.0022142474363690853,0.3849408041281892,-0.0008523541886946972,0.0001641391926961311,0.0008197883734602968
CRI,-0.0005022605971737993,1.388988777796889,-0.000697634333003971,0.00016389118758237942,0.0008185497192091533
CVS,-0.0026739654501965362,0.32184272184856433,-0.000860596318620275,0.00016382583959528854,0.0008182233406083683
EYPT,-0.00072979259047344,1.038518233360449,-0.0007579029117780226,0.0001636208006198756,0.0008171992794722756
NTCT,-0.0008678633211675988,0.9501374718757246,-0.0008245894619078524,0.00016341983690363032,0.0008161955720983137
DV,-0.0009969379844261236,0.8060272576519771,-0.0008035591896360779,0.0001631413900692603,0.0008148048775683001
BFST,-0.0007845834144664145,0.9000694716142817,-0.0007061795792961147,0.00016291141107596966,0.0008136562542459666
AES,-0.0007639419815337131,1.1764800427665705,-0.0008987624951059614,0.00016287533469661858,0.0008134760718296725
TRNO,-0.0008831183411827392,0.812750103424273,-0.0007177545231321436,0.0001623726483175092,0.0008109654194844179
TECH,-0.0005833475773177158,1.2489751562552083,-0.0007285866315314913,0.00016172055185908977,0.0008077085428895845
SYNA,-0.0003780047992815451,2.1563589014759614,-0.000815114013731394,0.0001613916074387666,0.0008060656396507779
ADUS,-0.0014856677177055649,0.4908597904003052,-0.0007292545445174534,0.00016051274224626876,0.0008016761732788889
GOOG,-0.0010286212790202567,1.0358129995121472,-0.0010654592923839935,0.00016045040410173306,0.0008013648272482789
NTNX,-0.0007565051379654624,1.2042971156848796,-0.0009110569556525983,0.00015972082271820188,0.0007977209544724503
MSI,-0.0018143328838623205,0.5300551255422268,-0.0009616964445310326,0.00015910816350311947,0.0007946610460303046
LKFN,-0.0008661202577923586,0.7374545596031824,-0.0006387243332736586,0.0001582280895402544,0.0007902655424903451
AGCO,-0.0006150763770438433,1.1600650989473318,-0.0007135286381955324,0.0001550268061552583,0.0007742768267176906
OCUL,-0.0006756991833058478,1.1764331201519498,-0.0007949148985006228,0.0001547809809539504,0.0007730490599751745
